timestamp,asset_id,mode,temperature_c,pressure_bar,flow_lpm,level_pct,heater_power_pct,vibration_mm_s,energy_kwh,product_quality_pct,status
2026-01-01T09:12:00,tank01,normal,81.93,1.81,43.93,65.58,76.16,1.36,12.98,91.81,NORMAL
2026-01-01T09:12:05,tank01,overpressure,82.32,2.88,44.8,65.9,77.54,1.53,13.73,88.3,CRITICAL
2026-01-01T09:12:10,tank01,low_flow,83.22,2.15,29.97,64.68,77.3,1.55,13.52,87.59,CRITICAL
2026-01-01T09:12:15,tank01,normal,82.35,1.87,45.45,65.06,73.62,1.14,12.8,91.98,NORMAL
2026-01-01T09:12:20,tank01,low_flow,82.36,2.1,31.41,63.76,74.05,1.38,13.19,88.82,CRITICAL
2026-01-01T09:12:25,tank01,overpressure,83.56,2.83,46.1,64.38,71.55,1.31,13.24,87.39,CRITICAL
2026-01-01T09:12:30,tank01,normal,81.2,1.88,46.69,63.3,73.65,1.4,12.75,92.56,NORMAL
2026-01-01T09:12:35,tank01,normal,82.08,1.86,47.6,62.92,73.28,1.47,12.73,91.59,NORMAL
2026-01-01T09:12:40,tank01,high_temp,94.24,1.96,45.4,63.75,80.87,1.43,13.79,83.51,CRITICAL
2026-01-01T09:12:45,tank01,normal,80.72,1.95,49.72,64.53,72.17,1.37,12.62,92.55,NORMAL
2026-01-01T09:12:50,tank01,normal,80.29,1.85,47.66,61.81,70.65,1.41,12.46,92.89,NORMAL
2026-01-01T09:12:55,tank01,normal,79.2,1.92,48.95,61.42,69.16,1.33,12.33,93.72,NORMAL
2026-01-01T09:13:00,tank01,overpressure,79.41,2.98,48.54,60.18,69.26,1.31,12.98,89.16,CRITICAL
2026-01-01T09:13:05,tank01,low_quality,86.44,1.98,38.69,61.72,79.73,1.48,13.58,87.97,WARNING
2026-01-01T09:13:10,tank01,normal,78.01,1.98,49.96,59.31,72.1,1.64,12.55,94.64,NORMAL
2026-01-01T09:13:15,tank01,normal,75.8,1.92,48.74,62.19,67.54,1.39,12.1,93.01,NORMAL
2026-01-01T09:13:20,tank01,high_temp,90.77,2.0,47.51,58.74,73.75,1.65,13.11,85.79,CRITICAL
2026-01-01T09:13:25,tank01,normal,76.08,2.07,46.55,62.28,67.45,1.66,12.22,93.84,NORMAL
2026-01-01T09:13:30,tank01,normal,76.07,2.03,46.65,60.38,68.09,1.72,12.25,93.99,NORMAL
2026-01-01T09:13:35,tank01,low_quality,83.04,2.11,38.67,61.44,76.05,1.69,13.26,90.07,NORMAL
2026-01-01T09:13:40,tank01,high_temp,89.67,1.99,45.86,61.7,71.97,1.68,12.95,86.97,WARNING
2026-01-01T09:13:45,tank01,normal,75.79,2.04,45.18,59.91,61.76,1.83,11.76,94.09,NORMAL
2026-01-01T09:13:50,tank01,normal,74.51,2.15,44.24,60.1,61.69,1.6,11.79,92.47,NORMAL
2026-01-01T09:13:55,tank01,normal,74.29,2.06,44.93,61.5,63.54,1.7,11.87,92.92,NORMAL
2026-01-01T09:14:00,tank01,normal,73.67,2.06,42.61,59.56,65.19,1.55,12.02,91.87,NORMAL
2026-01-01T09:14:05,tank01,normal,72.03,2.13,42.49,59.53,65.32,1.66,12.03,90.23,NORMAL
2026-01-01T09:14:10,tank01,normal,75.51,2.16,41.89,62.05,67.12,1.71,12.3,92.54,NORMAL
2026-01-01T09:14:15,tank01,normal,74.6,2.17,41.93,61.5,63.47,1.53,11.99,91.85,NORMAL
2026-01-01T09:14:20,tank01,normal,72.55,2.09,42.93,61.25,64.05,1.62,11.91,90.97,NORMAL
2026-01-01T09:14:25,tank01,normal,72.55,2.17,40.31,60.02,64.17,1.78,12.01,89.88,NORMAL
2026-01-01T09:14:30,tank01,normal,75.02,2.15,41.1,62.36,64.94,1.45,12.12,92.06,NORMAL
2026-01-01T09:14:35,tank01,normal,73.95,2.2,42.09,60.57,63.96,1.38,12.02,91.24,NORMAL
2026-01-01T09:14:40,tank01,normal,73.14,2.15,42.51,59.74,64.23,1.41,11.99,90.99,NORMAL
2026-01-01T09:14:45,tank01,normal,75.81,2.14,42.51,64.28,68.32,1.56,12.39,93.02,NORMAL
2026-01-01T09:14:50,tank01,normal,75.2,2.16,42.86,61.39,67.08,1.63,12.27,92.58,NORMAL
2026-01-01T09:14:55,tank01,normal,75.29,2.22,41.83,63.67,67.43,1.48,12.36,92.08,NORMAL
2026-01-01T09:15:00,tank01,normal,74.88,2.15,43.31,63.66,66.69,1.03,12.22,92.48,NORMAL
2026-01-01T09:15:05,tank01,normal,77.11,2.24,43.61,62.51,69.88,1.23,12.6,93.77,NORMAL
2026-01-01T09:15:10,tank01,normal,77.22,2.06,42.97,63.58,67.41,1.28,12.3,94.63,NORMAL
2026-01-01T09:15:15,tank01,normal,78.32,2.16,44.31,65.9,68.3,1.56,12.44,94.79,NORMAL
2026-01-01T09:15:20,tank01,normal,78.35,2.13,45.69,63.54,70.07,1.52,12.55,94.89,NORMAL
2026-01-01T09:15:25,tank01,normal,79.0,2.09,45.65,67.76,68.94,1.37,12.46,94.61,NORMAL
2026-01-01T09:15:30,tank01,normal,78.96,2.05,46.35,66.47,71.32,1.63,12.61,94.7,NORMAL
2026-01-01T09:15:35,tank01,normal,80.27,2.13,47.55,66.01,75.05,1.42,12.98,93.0,NORMAL
2026-01-01T09:15:40,tank01,normal,78.72,1.97,47.69,66.01,71.28,1.59,12.53,94.64,NORMAL
2026-01-01T09:15:45,tank01,normal,81.63,1.99,47.57,67.56,72.95,1.11,12.76,92.57,NORMAL
2026-01-01T09:15:50,tank01,normal,81.74,1.89,48.21,67.1,74.65,1.42,12.84,91.86,NORMAL
2026-01-01T09:15:55,tank01,normal,81.39,1.94,47.03,67.23,74.3,1.43,12.85,92.67,NORMAL
2026-01-01T09:16:00,tank01,normal,81.73,2.0,48.89,67.92,74.7,1.78,12.89,92.21,NORMAL
2026-01-01T09:16:05,tank01,normal,80.28,2.04,47.61,69.63,73.55,1.26,12.8,93.42,NORMAL
2026-01-01T09:16:10,tank01,overpressure,82.53,2.92,47.62,66.59,79.32,1.69,13.86,87.33,CRITICAL
2026-01-01T09:16:15,tank01,normal,82.58,1.87,49.15,68.36,75.96,1.56,12.94,90.86,NORMAL
2026-01-01T09:16:20,tank01,normal,81.26,2.03,46.61,70.92,78.03,1.89,13.2,92.98,NORMAL
2026-01-01T09:16:25,tank01,overpressure,80.65,2.97,45.47,71.53,75.95,1.76,13.6,89.02,CRITICAL
2026-01-01T09:16:30,tank01,low_flow,81.96,2.18,33.64,67.93,73.91,1.47,13.17,89.3,WARNING
2026-01-01T09:16:35,tank01,low_flow,81.61,2.14,32.82,68.11,77.53,1.63,13.44,89.55,WARNING
2026-01-01T09:16:40,tank01,normal,82.28,1.81,47.46,68.33,76.89,1.48,12.99,91.21,NORMAL
2026-01-01T09:16:45,tank01,normal,80.69,1.92,46.38,68.14,75.31,1.67,12.9,93.24,NORMAL
2026-01-01T09:16:50,tank01,normal,80.33,1.81,45.44,69.37,73.68,1.76,12.71,93.17,NORMAL
2026-01-01T09:16:55,tank01,normal,81.1,1.87,42.45,69.67,76.3,1.38,13.02,92.39,NORMAL
2026-01-01T09:17:00,tank01,overpressure,79.75,2.77,43.89,71.21,74.57,1.45,13.36,90.56,WARNING
2026-01-01T09:17:05,tank01,high_temp,94.54,1.77,44.14,71.08,83.51,1.81,13.92,82.23,CRITICAL
2026-01-01T09:17:10,tank01,high_vibration,79.85,1.83,45.33,68.93,72.47,4.32,12.61,84.37,CRITICAL
2026-01-01T09:17:15,tank01,high_vibration,79.47,1.85,42.84,68.98,71.9,4.54,12.6,83.41,CRITICAL
2026-01-01T09:17:20,tank01,normal,79.1,1.88,43.08,69.31,72.3,1.26,12.64,94.09,NORMAL
2026-01-01T09:17:25,tank01,high_vibration,76.81,1.88,43.43,70.6,73.09,4.66,12.63,83.48,CRITICAL
2026-01-01T09:17:30,tank01,low_flow,77.24,2.17,28.39,70.81,67.39,1.06,12.58,90.42,CRITICAL
2026-01-01T09:17:35,tank01,normal,76.6,1.82,41.62,69.2,70.41,1.44,12.4,93.22,NORMAL
2026-01-01T09:17:40,tank01,normal,77.14,1.85,41.6,67.33,70.84,1.32,12.47,93.76,NORMAL
2026-01-01T09:17:45,tank01,normal,75.62,1.82,41.71,66.41,69.27,1.19,12.27,92.47,NORMAL
2026-01-01T09:17:50,tank01,normal,76.3,1.91,42.34,70.53,72.26,1.29,12.58,93.63,NORMAL
2026-01-01T09:17:55,tank01,low_quality,82.16,1.86,35.02,67.83,77.14,1.22,13.23,89.69,WARNING
2026-01-01T09:18:00,tank01,normal,73.46,2.02,41.52,66.63,67.34,1.5,12.18,91.64,NORMAL
2026-01-01T09:18:05,tank01,high_vibration,74.92,1.92,42.51,68.17,67.34,4.4,12.15,83.04,CRITICAL
2026-01-01T09:18:10,tank01,normal,75.5,2.02,44.12,64.71,67.41,1.32,12.21,93.79,NORMAL
2026-01-01T09:18:15,tank01,overpressure,73.16,2.91,43.73,67.06,66.84,1.32,12.63,87.51,CRITICAL
2026-01-01T09:18:20,tank01,low_quality,82.11,1.95,37.06,64.21,75.51,1.39,13.12,90.68,WARNING
2026-01-01T09:18:25,tank01,normal,74.03,2.01,44.67,67.07,60.45,1.67,11.59,92.91,NORMAL
2026-01-01T09:18:30,tank01,high_vibration,74.74,2.02,45.0,63.45,61.74,4.53,11.72,83.32,CRITICAL
2026-01-01T09:18:35,tank01,overpressure,74.33,3.04,46.14,63.81,65.25,1.72,12.58,87.77,CRITICAL
2026-01-01T09:18:40,tank01,normal,75.02,2.0,44.15,62.35,62.25,1.56,11.77,93.53,NORMAL
2026-01-01T09:18:45,tank01,normal,75.59,2.09,45.83,61.31,66.29,1.67,12.14,93.53,NORMAL
2026-01-01T09:18:50,tank01,high_temp,87.78,2.11,48.69,62.47,72.35,1.71,12.96,87.21,WARNING
2026-01-01T09:18:55,tank01,low_flow,74.44,2.28,33.55,62.33,67.99,1.69,12.54,89.06,WARNING
2026-01-01T09:19:00,tank01,normal,75.93,2.08,47.49,60.47,66.0,1.64,12.09,93.44,NORMAL
2026-01-01T09:19:05,tank01,normal,76.74,2.12,47.72,62.43,67.63,1.86,12.27,93.75,NORMAL
2026-01-01T09:19:10,tank01,normal,75.66,2.13,49.73,61.22,67.01,1.85,12.16,92.41,NORMAL
2026-01-01T09:19:15,tank01,normal,76.64,2.08,48.02,59.69,66.1,1.81,12.12,93.81,NORMAL
2026-01-01T09:19:20,tank01,normal,77.23,2.09,47.76,60.57,63.77,1.43,11.96,94.28,NORMAL
2026-01-01T09:19:25,tank01,normal,75.82,2.14,46.67,61.13,63.4,1.77,11.93,93.23,NORMAL
2026-01-01T09:19:30,tank01,low_flow,77.33,2.36,32.38,60.83,65.21,1.76,12.47,90.56,WARNING
2026-01-01T09:19:35,tank01,normal,78.3,2.12,46.06,60.53,65.42,1.57,12.16,94.91,NORMAL
2026-01-01T09:19:40,tank01,normal,79.73,2.12,47.26,60.83,69.58,1.38,12.52,93.55,NORMAL
2026-01-01T09:19:45,tank01,normal,79.37,2.16,46.82,60.36,69.06,1.61,12.5,93.69,NORMAL
2026-01-01T09:19:50,tank01,normal,79.35,2.09,46.12,61.01,70.01,1.55,12.55,94.24,NORMAL
2026-01-01T09:19:55,tank01,normal,80.06,2.12,46.03,61.12,71.78,1.58,12.73,93.6,NORMAL
2026-01-01T09:20:00,tank01,normal,79.96,2.12,44.56,58.53,69.41,1.78,12.55,93.84,NORMAL
2026-01-01T09:20:05,tank01,overpressure,81.25,3.17,44.64,58.37,70.94,1.31,13.34,87.63,CRITICAL
2026-01-01T09:20:10,tank01,normal,81.75,2.13,44.66,61.25,70.03,1.05,12.67,92.43,NORMAL
2026-01-01T09:20:15,tank01,low_quality,88.86,2.09,33.92,57.93,80.32,1.49,13.84,84.63,WARNING
2026-01-01T09:20:20,tank01,high_temp,95.25,2.14,43.38,60.37,80.59,1.32,13.94,81.94,CRITICAL
2026-01-01T09:20:25,tank01,low_quality,90.27,2.08,34.12,58.98,81.04,1.38,13.93,83.68,CRITICAL
2026-01-01T09:20:30,tank01,low_flow,82.23,2.38,26.57,60.86,74.43,1.32,13.45,86.29,CRITICAL
2026-01-01T09:20:35,tank01,normal,81.39,1.96,40.55,61.18,73.19,1.26,12.86,92.15,NORMAL
2026-01-01T09:20:40,tank01,normal,82.07,2.06,43.4,61.07,73.56,0.93,12.93,92.26,NORMAL
2026-01-01T09:20:45,tank01,overpressure,81.74,2.99,41.32,60.92,73.2,1.37,13.48,87.33,CRITICAL
2026-01-01T09:20:50,tank01,normal,80.72,1.99,42.43,60.27,74.87,1.21,12.97,93.28,NORMAL
2026-01-01T09:20:55,tank01,normal,81.3,2.04,42.8,61.07,73.83,1.46,12.93,92.75,NORMAL
2026-01-01T09:21:00,tank01,high_vibration,80.42,2.08,42.94,62.31,76.27,4.59,13.12,82.91,CRITICAL
2026-01-01T09:21:05,tank01,normal,81.12,2.11,41.78,63.92,77.13,1.32,13.24,92.32,NORMAL
2026-01-01T09:21:10,tank01,normal,80.07,2.06,44.37,62.34,74.86,1.33,12.96,93.99,NORMAL
2026-01-01T09:21:15,tank01,low_flow,80.47,2.13,27.55,62.62,75.98,1.36,13.36,89.15,CRITICAL
2026-01-01T09:21:20,tank01,normal,79.89,2.02,44.24,64.43,77.19,1.61,13.12,94.3,NORMAL
2026-01-01T09:21:25,tank01,normal,79.22,1.94,44.56,63.33,77.29,1.88,13.06,94.69,NORMAL
2026-01-01T09:21:30,tank01,overpressure,78.87,2.93,43.28,65.21,76.32,1.74,13.58,90.27,CRITICAL
2026-01-01T09:21:35,tank01,normal,77.69,1.95,46.68,65.64,75.16,1.77,12.82,95.11,NORMAL
2026-01-01T09:21:40,tank01,high_temp,90.4,1.89,44.85,62.7,81.37,1.76,13.69,86.14,CRITICAL
2026-01-01T09:21:45,tank01,overpressure,77.39,2.91,44.69,64.42,77.13,1.61,13.57,90.93,CRITICAL
2026-01-01T09:21:50,tank01,normal,77.51,1.92,47.72,64.25,74.7,1.8,12.74,94.57,NORMAL
2026-01-01T09:21:55,tank01,normal,74.86,1.87,47.84,67.58,73.08,1.75,12.5,92.29,NORMAL
2026-01-01T09:22:00,tank01,overpressure,74.96,2.88,47.24,66.06,73.43,1.53,13.15,88.74,CRITICAL
2026-01-01T09:22:05,tank01,normal,76.0,1.88,47.5,66.2,71.9,1.56,12.45,93.3,NORMAL
2026-01-01T09:22:10,tank01,high_temp,88.48,1.87,48.02,66.52,78.31,1.69,13.32,86.75,WARNING
2026-01-01T09:22:15,tank01,overpressure,74.89,2.81,48.39,68.16,73.77,1.58,13.11,88.79,CRITICAL
2026-01-01T09:22:20,tank01,high_vibration,75.03,1.87,48.52,68.27,72.75,4.62,12.47,81.78,CRITICAL
2026-01-01T09:22:25,tank01,normal,73.14,1.77,49.18,69.25,69.23,1.27,12.05,90.14,NORMAL
2026-01-01T09:22:30,tank01,normal,73.86,1.9,47.44,67.54,68.24,1.68,12.1,91.79,NORMAL
2026-01-01T09:22:35,tank01,high_vibration,74.66,1.86,45.77,68.7,67.92,4.25,12.1,83.58,CRITICAL
2026-01-01T09:22:40,tank01,normal,72.65,1.83,46.73,67.87,69.78,1.2,12.16,90.72,NORMAL
2026-01-01T09:22:45,tank01,normal,74.27,1.9,48.02,69.82,66.8,1.1,11.99,91.97,NORMAL
2026-01-01T09:22:50,tank01,normal,74.81,1.87,47.82,70.56,64.11,1.29,11.78,92.25,NORMAL
2026-01-01T09:22:55,tank01,normal,75.73,1.9,45.89,69.35,66.45,1.07,12.04,93.55,NORMAL
2026-01-01T09:23:00,tank01,low_quality,82.77,1.9,37.11,71.14,75.32,1.34,13.09,89.95,WARNING
2026-01-01T09:23:05,tank01,normal,75.31,1.93,45.43,68.67,67.88,1.27,12.17,93.52,NORMAL
2026-01-01T09:23:10,tank01,low_quality,81.61,1.87,36.24,68.93,73.66,1.23,12.92,90.45,WARNING
2026-01-01T09:23:15,tank01,normal,75.81,1.85,43.85,68.31,63.39,1.31,11.8,93.3,NORMAL
2026-01-01T09:23:20,tank01,normal,74.65,1.89,43.77,70.35,63.6,1.07,11.81,92.64,NORMAL
2026-01-01T09:23:25,tank01,normal,77.94,1.99,42.61,70.04,62.86,1.51,11.92,95.31,NORMAL
2026-01-01T09:23:30,tank01,normal,76.07,1.96,43.06,71.13,62.59,1.49,11.82,93.86,NORMAL
2026-01-01T09:23:35,tank01,high_vibration,75.2,1.99,43.01,68.98,65.65,4.62,12.06,82.88,CRITICAL
2026-01-01T09:23:40,tank01,normal,77.4,1.9,42.94,69.95,61.61,1.53,11.75,94.53,NORMAL
2026-01-01T09:23:45,tank01,high_vibration,77.0,2.1,41.51,68.45,65.61,4.66,12.2,83.23,CRITICAL
2026-01-01T09:23:50,tank01,normal,79.28,2.06,42.85,68.88,61.75,1.59,11.91,94.18,NORMAL
2026-01-01T09:23:55,tank01,normal,79.11,2.03,43.49,67.11,65.26,1.87,12.16,94.64,NORMAL
2026-01-01T09:24:00,tank01,normal,80.31,2.09,42.65,67.46,63.26,1.55,12.08,93.25,NORMAL
2026-01-01T09:24:05,tank01,high_vibration,80.39,2.01,41.87,66.44,65.53,4.48,12.23,83.43,CRITICAL
2026-01-01T09:24:10,tank01,normal,79.78,2.1,42.8,66.92,66.53,1.47,12.33,93.63,NORMAL
2026-01-01T09:24:15,tank01,normal,81.06,2.14,40.32,66.58,68.24,1.54,12.57,91.82,NORMAL
2026-01-01T09:24:20,tank01,normal,82.11,2.05,41.38,66.04,66.4,1.51,12.38,91.78,NORMAL
2026-01-01T09:24:25,tank01,normal,81.05,2.1,42.33,65.52,69.34,1.76,12.61,92.53,NORMAL
2026-01-01T09:24:30,tank01,normal,80.06,2.14,45.15,68.12,68.24,1.71,12.47,93.72,NORMAL
2026-01-01T09:24:35,tank01,low_flow,81.93,2.46,29.82,64.93,69.48,1.48,13.04,86.96,CRITICAL
2026-01-01T09:24:40,tank01,normal,83.5,2.17,45.52,65.55,66.86,1.8,12.47,90.91,NORMAL
2026-01-01T09:24:45,tank01,normal,81.98,2.17,45.51,65.37,70.79,1.7,12.74,92.05,NORMAL
2026-01-01T09:24:50,tank01,normal,81.67,2.19,46.16,65.98,70.59,1.61,12.72,91.98,NORMAL
2026-01-01T09:24:55,tank01,normal,81.32,2.18,45.36,64.67,69.41,1.74,12.62,92.53,NORMAL
2026-01-01T09:25:00,tank01,normal,82.09,2.23,45.59,62.99,72.06,1.35,12.88,91.63,NORMAL
2026-01-01T09:25:05,tank01,normal,82.31,2.17,46.04,64.08,71.74,1.52,12.82,91.66,NORMAL
2026-01-01T09:25:10,tank01,overpressure,80.96,3.27,46.95,62.12,70.76,1.33,13.35,86.92,CRITICAL
2026-01-01T09:25:15,tank01,normal,80.61,2.15,47.16,61.95,75.2,1.36,13.02,92.73,NORMAL
2026-01-01T09:25:20,tank01,low_quality,88.71,2.08,38.02,63.42,84.2,1.36,14.07,85.83,WARNING
2026-01-01T09:25:25,tank01,normal,80.42,2.1,47.96,61.86,76.28,1.26,13.05,92.96,NORMAL
2026-01-01T09:25:30,tank01,normal,80.09,2.08,47.24,62.92,73.55,1.22,12.83,93.46,NORMAL
2026-01-01T09:25:35,tank01,normal,79.13,2.05,47.7,62.41,76.0,1.36,12.97,94.22,NORMAL
2026-01-01T09:25:40,tank01,normal,78.56,2.16,46.14,59.07,74.72,1.51,12.94,94.51,NORMAL
2026-01-01T09:25:45,tank01,normal,78.13,2.18,47.05,61.03,77.21,1.29,13.12,94.51,NORMAL
2026-01-01T09:25:50,tank01,normal,77.61,2.08,46.98,58.94,77.67,1.32,13.08,94.83,NORMAL
2026-01-01T09:25:55,tank01,high_vibration,76.84,2.02,48.24,59.24,76.15,4.15,12.89,85.6,CRITICAL
2026-01-01T09:26:00,tank01,low_flow,76.55,2.29,33.41,60.68,74.9,1.17,13.16,90.58,WARNING
2026-01-01T09:26:05,tank01,normal,76.86,1.95,45.96,60.71,76.12,1.17,12.88,94.67,NORMAL
2026-01-01T09:26:10,tank01,normal,74.02,2.05,45.25,60.34,76.88,1.45,12.92,92.68,NORMAL
2026-01-01T09:26:15,tank01,high_vibration,75.22,2.03,44.78,59.34,75.2,4.36,12.82,84.27,CRITICAL
2026-01-01T09:26:20,tank01,normal,74.65,2.03,46.03,58.94,75.35,1.61,12.79,93.1,NORMAL
2026-01-01T09:26:25,tank01,low_flow,73.48,2.29,28.41,59.44,72.63,1.48,12.96,87.0,CRITICAL
2026-01-01T09:26:30,tank01,normal,74.07,1.91,44.32,60.34,75.35,1.63,12.73,92.42,NORMAL
2026-01-01T09:26:35,tank01,normal,74.41,2.01,43.56,59.42,71.75,1.2,12.53,92.89,NORMAL
2026-01-01T09:26:40,tank01,high_temp,87.53,1.93,42.12,59.83,83.23,1.57,13.81,87.78,WARNING
2026-01-01T09:26:45,tank01,high_vibration,75.82,1.96,40.01,62.08,72.33,4.9,12.64,81.34,CRITICAL
2026-01-01T09:26:50,tank01,normal,73.13,1.98,42.88,60.1,71.78,1.84,12.48,91.7,NORMAL
2026-01-01T09:26:55,tank01,normal,74.56,1.9,43.21,61.66,73.84,1.74,12.64,92.48,NORMAL
2026-01-01T09:27:00,tank01,low_quality,81.84,1.9,34.06,61.86,79.98,1.89,13.48,89.87,WARNING
2026-01-01T09:27:05,tank01,normal,72.83,1.89,40.95,60.5,69.52,1.79,12.27,90.57,NORMAL
2026-01-01T09:27:10,tank01,normal,74.54,1.92,42.79,62.09,70.42,1.33,12.38,92.44,NORMAL
2026-01-01T09:27:15,tank01,low_flow,73.76,2.06,26.31,60.93,69.23,1.68,12.59,87.86,CRITICAL
2026-01-01T09:27:20,tank01,normal,74.47,1.95,42.76,62.64,69.55,1.55,12.33,92.53,NORMAL
2026-01-01T09:27:25,tank01,normal,75.23,1.84,42.09,61.38,67.1,1.73,12.1,92.4,NORMAL
2026-01-01T09:27:30,tank01,normal,75.84,1.82,41.86,62.11,68.39,1.57,12.21,92.67,NORMAL
2026-01-01T09:27:35,tank01,low_flow,77.08,2.05,27.18,65.92,66.71,1.36,12.47,90.59,CRITICAL
2026-01-01T09:27:40,tank01,normal,76.87,1.87,43.47,63.68,66.1,1.38,12.07,94.13,NORMAL
2026-01-01T09:27:45,tank01,normal,76.82,1.82,42.95,65.26,64.35,1.48,11.9,93.71,NORMAL
2026-01-01T09:27:50,tank01,low_flow,78.35,2.12,27.61,65.95,65.04,1.27,12.41,90.78,CRITICAL
2026-01-01T09:27:55,tank01,overpressure,78.28,2.83,44.92,66.2,64.54,1.38,12.54,91.61,CRITICAL
2026-01-01T09:28:00,tank01,normal,78.59,1.85,44.0,65.49,65.39,1.22,12.04,94.56,NORMAL
2026-01-01T09:28:05,tank01,normal,79.73,1.98,46.36,64.93,63.05,1.12,11.93,94.25,NORMAL
2026-01-01T09:28:10,tank01,low_quality,87.08,1.85,36.58,64.95,72.9,1.2,13.01,86.36,WARNING
2026-01-01T09:28:15,tank01,normal,78.75,1.92,47.63,67.02,65.07,1.3,12.0,94.36,NORMAL
2026-01-01T09:28:20,tank01,normal,80.09,1.88,47.14,64.23,62.81,1.52,11.85,93.28,NORMAL
2026-01-01T09:28:25,tank01,normal,81.85,2.05,47.4,67.91,64.84,1.33,12.16,92.25,NORMAL
2026-01-01T09:28:30,tank01,normal,81.57,1.99,47.86,67.54,65.25,1.35,12.14,92.55,NORMAL
2026-01-01T09:28:35,tank01,normal,82.43,1.89,47.35,69.52,64.64,1.38,12.07,91.52,NORMAL
2026-01-01T09:28:40,tank01,overpressure,81.84,2.95,47.61,67.48,64.97,1.31,12.71,87.73,CRITICAL
2026-01-01T09:28:45,tank01,high_vibration,81.66,2.0,48.44,67.17,69.01,4.27,12.45,83.31,CRITICAL
2026-01-01T09:28:50,tank01,low_quality,91.17,1.91,40.3,69.34,77.97,1.33,13.52,84.52,CRITICAL
2026-01-01T09:28:55,tank01,normal,81.44,2.03,45.63,67.37,66.09,1.54,12.26,93.11,NORMAL
2026-01-01T09:29:00,tank01,normal,82.35,2.07,47.56,68.46,69.12,1.62,12.53,91.75,NORMAL
2026-01-01T09:29:05,tank01,overpressure,83.14,2.92,47.48,69.12,68.64,1.66,13.03,86.91,CRITICAL
2026-01-01T09:29:10,tank01,normal,82.62,2.07,46.63,68.07,66.01,1.6,12.3,91.8,NORMAL
2026-01-01T09:29:15,tank01,normal,81.21,2.1,45.69,68.11,67.22,1.64,12.39,92.92,NORMAL
2026-01-01T09:29:20,tank01,normal,82.22,2.04,46.32,70.16,69.92,1.95,12.59,92.31,NORMAL
2026-01-01T09:29:25,tank01,normal,80.4,2.18,43.31,68.78,68.38,1.82,12.54,92.87,NORMAL
2026-01-01T09:29:30,tank01,normal,81.37,2.12,44.0,71.27,68.34,1.74,12.52,92.61,NORMAL
2026-01-01T09:29:35,tank01,normal,79.42,2.12,44.49,68.97,70.35,1.76,12.61,94.23,NORMAL
2026-01-01T09:29:40,tank01,normal,79.33,2.08,45.26,71.03,69.55,1.68,12.51,94.55,NORMAL
2026-01-01T09:29:45,tank01,low_flow,79.65,2.36,28.54,69.93,72.63,1.78,13.19,88.82,CRITICAL
2026-01-01T09:29:50,tank01,normal,78.37,2.22,42.64,68.76,71.47,1.16,12.76,94.03,NORMAL
2026-01-01T09:29:55,tank01,low_quality,86.37,2.06,34.7,69.39,82.63,1.9,13.92,86.86,WARNING
2026-01-01T09:30:00,tank01,low_flow,77.18,2.42,26.18,68.42,72.23,1.64,13.16,88.57,CRITICAL
2026-01-01T09:30:05,tank01,low_flow,77.83,2.44,27.36,71.01,72.69,1.6,13.2,89.27,CRITICAL
2026-01-01T09:30:10,tank01,low_flow,76.93,2.32,25.48,69.29,74.52,1.62,13.28,88.72,CRITICAL
2026-01-01T09:30:15,tank01,low_flow,76.22,2.37,25.91,68.97,73.86,1.63,13.23,88.06,CRITICAL
2026-01-01T09:30:20,tank01,normal,76.06,2.15,42.69,66.07,74.7,1.59,12.91,93.23,NORMAL
2026-01-01T09:30:25,tank01,high_temp,88.4,2.2,41.41,67.6,86.36,1.45,14.26,86.32,WARNING
2026-01-01T09:30:30,tank01,high_vibration,76.29,2.24,41.79,68.98,74.27,4.26,12.95,83.66,CRITICAL
2026-01-01T09:30:35,tank01,overpressure,75.37,3.13,41.83,68.07,76.26,1.42,13.61,87.57,CRITICAL
2026-01-01T09:30:40,tank01,normal,72.94,2.16,43.39,67.05,75.63,1.32,12.89,90.99,NORMAL
2026-01-01T09:30:45,tank01,high_temp,87.82,2.12,45.54,67.65,83.69,1.42,13.92,87.88,WARNING
2026-01-01T09:30:50,tank01,normal,74.41,2.12,43.34,65.86,76.76,1.18,13.0,92.29,NORMAL
2026-01-01T09:30:55,tank01,normal,74.81,2.14,44.03,65.59,78.45,1.22,13.15,92.65,NORMAL
2026-01-01T09:31:00,tank01,normal,74.24,2.14,44.61,63.8,72.46,1.09,12.64,92.37,NORMAL
2026-01-01T09:31:05,tank01,normal,72.8,2.08,45.34,64.84,75.28,1.36,12.77,91.62,NORMAL
2026-01-01T09:31:10,tank01,normal,74.44,2.01,47.42,62.97,72.62,1.39,12.54,92.68,NORMAL
2026-01-01T09:31:15,tank01,high_temp,87.84,2.15,44.97,64.38,81.76,1.25,13.79,87.85,WARNING
2026-01-01T09:31:20,tank01,normal,74.61,2.01,46.76,66.05,73.38,1.24,12.61,92.97,NORMAL
2026-01-01T09:31:25,tank01,high_vibration,75.1,2.08,45.42,64.88,73.19,4.74,12.68,82.34,CRITICAL
2026-01-01T09:31:30,tank01,normal,74.52,1.98,48.65,61.77,72.22,1.37,12.47,92.37,NORMAL
2026-01-01T09:31:35,tank01,normal,76.35,1.99,48.06,62.33,73.79,1.67,12.67,93.95,NORMAL
